row	col	val1
Enterococcus_hirae	Bacteroides_uniformis	NA
Lactobacillus_intestinalis	Bacteroides_uniformis	NA
Lactobacillus_johnsonii	Bacteroides_uniformis	0.00018938
Lactobacillus_murinus	Bacteroides_uniformis	0.123224672
Lactobacillus_reuteri	Bacteroides_uniformis	0.446528586
Lactobacillus_taiwanensis	Bacteroides_uniformis	NA
Streptococcus_acidominimus	Bacteroides_uniformis	NA
Clostridium_sp_ASF356	Bacteroides_uniformis	0.747573093
Clostridium_sp_ASF502	Bacteroides_uniformis	0.744549644
Eubacterium_plexicaudatum	Bacteroides_uniformis	0.206794503
Eubacterium_sp_14_2	Bacteroides_uniformis	0.086127694
Acetatifactor_muris	Bacteroides_uniformis	0.672895839
Dorea_sp_5_2	Bacteroides_uniformis	0.022458601
Clostridium_symbiosum	Bacteroides_uniformis	NA
Eubacterium_rectale	Bacteroides_uniformis	NA
Lachnospiraceae_bacterium_10_1	Bacteroides_uniformis	NA
Lachnospiraceae_bacterium_28_4	Bacteroides_uniformis	0.579984328
Lachnospiraceae_bacterium_3_1	Bacteroides_uniformis	0.209047971
Lachnospiraceae_bacterium_3_2	Bacteroides_uniformis	0.399703964
Lachnospiraceae_bacterium_A2	Bacteroides_uniformis	0.977281901
Lachnospiraceae_bacterium_A4	Bacteroides_uniformis	0.259673628
Lachnospiraceae_bacterium_COE1	Bacteroides_uniformis	0.086747538
Lachnospiraceae_bacterium_M18_1	Bacteroides_uniformis	0.148559616
Oscillibacter_sp_1_3	Bacteroides_uniformis	0.882128799
Romboutsia_ilealis	Bacteroides_uniformis	NA
Acutalibacter_muris	Bacteroides_uniformis	0.487103799
Anaerotruncus_sp_G3_2012	Bacteroides_uniformis	0.180627013
Ruthenibacterium_lactatiformans	Bacteroides_uniformis	0.462365063
Clostridium_cocleatum	Bacteroides_uniformis	0.689310051
Clostridium_innocuum	Bacteroides_uniformis	NA
Faecalibaculum_rodentium	Bacteroides_uniformis	0.000383274
Ileibacterium_valens	Bacteroides_uniformis	NA
Firmicutes_bacterium_ASF500	Bacteroides_uniformis	0.318702074
Parasutterella_excrementihominis	Bacteroides_uniformis	0.05210304
Turicimonas_muris	Bacteroides_uniformis	NA
Desulfovibrionaceae_bacterium	Bacteroides_uniformis	NA
Helicobacter_apodemus	Bacteroides_uniformis	NA
Helicobacter_cinaedi	Bacteroides_uniformis	NA
Helicobacter_ganmani	Bacteroides_uniformis	0.937688329
Helicobacter_hepaticus	Bacteroides_uniformis	0.161210236
Helicobacter_magdeburgensis	Bacteroides_uniformis	NA
Helicobacter_typhlonius	Bacteroides_uniformis	0.058425181
Enterobacter_cloacae_complex	Bacteroides_uniformis	NA
Escherichia_coli	Bacteroides_uniformis	0.126528219
Proteus_hauseri	Bacteroides_uniformis	NA
Proteus_mirabilis	Bacteroides_uniformis	0.865940005
Acinetobacter_baumannii	Bacteroides_uniformis	NA
Proteobacteria_bacterium_CAG_139	Bacteroides_uniformis	NA
Akkermansia_muciniphila	Bacteroides_uniformis	0.814087762
Bacteroides_xylanisolvens	Bacteroides_vulgatus	0.983427437
Muribaculaceae_bacterium_DSM_103720	Bacteroides_vulgatus	0.966599156
Muribaculum_intestinale	Bacteroides_vulgatus	NA
Butyricimonas_virosa	Bacteroides_vulgatus	NA
Prevotella_sp_MGM2	Bacteroides_vulgatus	0.009359475
Alistipes_indistinctus	Bacteroides_vulgatus	0.429788138
Alistipes_shahii	Bacteroides_vulgatus	0.069049939
Alistipes_timonensis	Bacteroides_vulgatus	NA
Parabacteroides_distasonis	Bacteroides_vulgatus	0.00431552
Parabacteroides_goldsteinii	Bacteroides_vulgatus	0.168652551
Parabacteroides_johnsonii	Bacteroides_vulgatus	NA
Parabacteroides_merdae	Bacteroides_vulgatus	NA
Mucispirillum_schaedleri	Bacteroides_vulgatus	0.740093209
Jeotgalicoccus_halotolerans	Bacteroides_vulgatus	NA
Staphylococcus_aureus	Bacteroides_vulgatus	NA
Staphylococcus_lentus	Bacteroides_vulgatus	0.267707305
Staphylococcus_nepalensis	Bacteroides_vulgatus	0.267707305
Staphylococcus_sciuri	Bacteroides_vulgatus	0.822648092
Staphylococcus_vitulinus	Bacteroides_vulgatus	0.267707305
Staphylococcus_xylosus	Bacteroides_vulgatus	NA
Aerococcaceae_bacterium	Bacteroides_vulgatus	NA
Enterococcus_faecalis	Bacteroides_vulgatus	NA
Enterococcus_gallinarum	Bacteroides_vulgatus	NA
Enterococcus_hirae	Bacteroides_vulgatus	NA
Lactobacillus_intestinalis	Bacteroides_vulgatus	NA
Lactobacillus_johnsonii	Bacteroides_vulgatus	4.96e-05
Lactobacillus_murinus	Bacteroides_vulgatus	0.053106559
Lactobacillus_reuteri	Bacteroides_vulgatus	0.294796184
Lactobacillus_taiwanensis	Bacteroides_vulgatus	NA
Streptococcus_acidominimus	Bacteroides_vulgatus	NA
Clostridium_sp_ASF356	Bacteroides_vulgatus	0.417018132
Clostridium_sp_ASF502	Bacteroides_vulgatus	0.190646015
Eubacterium_plexicaudatum	Bacteroides_vulgatus	0.494675941
Eubacterium_sp_14_2	Bacteroides_vulgatus	0.06834172
Acetatifactor_muris	Bacteroides_vulgatus	0.16128974
Dorea_sp_5_2	Bacteroides_vulgatus	0.976139026
Clostridium_symbiosum	Bacteroides_vulgatus	NA
Eubacterium_rectale	Bacteroides_vulgatus	NA
Lachnospiraceae_bacterium_10_1	Bacteroides_vulgatus	NA
Lachnospiraceae_bacterium_28_4	Bacteroides_vulgatus	0.291399305
Lachnospiraceae_bacterium_3_1	Bacteroides_vulgatus	0.772434735
Lachnospiraceae_bacterium_3_2	Bacteroides_vulgatus	0.63452481
Lachnospiraceae_bacterium_A2	Bacteroides_vulgatus	0.50502171
Lachnospiraceae_bacterium_A4	Bacteroides_vulgatus	0.100702419
Lachnospiraceae_bacterium_COE1	Bacteroides_vulgatus	0.151200164
Lachnospiraceae_bacterium_M18_1	Bacteroides_vulgatus	0.531617273
Oscillibacter_sp_1_3	Bacteroides_vulgatus	0.070940951
Romboutsia_ilealis	Bacteroides_vulgatus	NA
Acutalibacter_muris	Bacteroides_vulgatus	0.081894369
Anaerotruncus_sp_G3_2012	Bacteroides_vulgatus	0.778440179
Ruthenibacterium_lactatiformans	Bacteroides_vulgatus	0.141368623
Clostridium_cocleatum	Bacteroides_vulgatus	0.883430922
Clostridium_innocuum	Bacteroides_vulgatus	NA
Faecalibaculum_rodentium	Bacteroides_vulgatus	0.052429641
Ileibacterium_valens	Bacteroides_vulgatus	NA
Firmicutes_bacterium_ASF500	Bacteroides_vulgatus	0.792963739
Parasutterella_excrementihominis	Bacteroides_vulgatus	0.485602385
Turicimonas_muris	Bacteroides_vulgatus	NA
Desulfovibrionaceae_bacterium	Bacteroides_vulgatus	NA
Helicobacter_apodemus	Bacteroides_vulgatus	NA
Helicobacter_cinaedi	Bacteroides_vulgatus	NA
Helicobacter_ganmani	Bacteroides_vulgatus	0.834096715
Helicobacter_hepaticus	Bacteroides_vulgatus	0.128008409
Helicobacter_magdeburgensis	Bacteroides_vulgatus	NA
Helicobacter_typhlonius	Bacteroides_vulgatus	0.922621982
Enterobacter_cloacae_complex	Bacteroides_vulgatus	NA
Escherichia_coli	Bacteroides_vulgatus	0.241965343
Proteus_hauseri	Bacteroides_vulgatus	NA
Proteus_mirabilis	Bacteroides_vulgatus	0.772844627
Acinetobacter_baumannii	Bacteroides_vulgatus	NA
Proteobacteria_bacterium_CAG_139	Bacteroides_vulgatus	NA
Akkermansia_muciniphila	Bacteroides_vulgatus	0.105892757
Muribaculaceae_bacterium_DSM_103720	Bacteroides_xylanisolvens	0.925751721
Muribaculum_intestinale	Bacteroides_xylanisolvens	NA
Butyricimonas_virosa	Bacteroides_xylanisolvens	NA
Prevotella_sp_MGM2	Bacteroides_xylanisolvens	0.446278104
Alistipes_indistinctus	Bacteroides_xylanisolvens	0.075689456
Alistipes_shahii	Bacteroides_xylanisolvens	0.562981484
Alistipes_timonensis	Bacteroides_xylanisolvens	NA
Parabacteroides_distasonis	Bacteroides_xylanisolvens	0.568513378
Parabacteroides_goldsteinii	Bacteroides_xylanisolvens	0.477983115
Parabacteroides_johnsonii	Bacteroides_xylanisolvens	NA
Parabacteroides_merdae	Bacteroides_xylanisolvens	NA
Mucispirillum_schaedleri	Bacteroides_xylanisolvens	0.216261924
Jeotgalicoccus_halotolerans	Bacteroides_xylanisolvens	NA
Staphylococcus_aureus	Bacteroides_xylanisolvens	NA
Staphylococcus_lentus	Bacteroides_xylanisolvens	0.164013955
Staphylococcus_nepalensis	Bacteroides_xylanisolvens	0.164013955
Staphylococcus_sciuri	Bacteroides_xylanisolvens	0.298105199
Staphylococcus_vitulinus	Bacteroides_xylanisolvens	0.050634939
Staphylococcus_xylosus	Bacteroides_xylanisolvens	NA
Aerococcaceae_bacterium	Bacteroides_xylanisolvens	NA
Enterococcus_faecalis	Bacteroides_xylanisolvens	NA
Enterococcus_gallinarum	Bacteroides_xylanisolvens	NA
Enterococcus_hirae	Bacteroides_xylanisolvens	NA
Lactobacillus_intestinalis	Bacteroides_xylanisolvens	NA
Lactobacillus_johnsonii	Bacteroides_xylanisolvens	0.668052057
Lactobacillus_murinus	Bacteroides_xylanisolvens	0.415740941
Lactobacillus_reuteri	Bacteroides_xylanisolvens	0.957994517
Lactobacillus_taiwanensis	Bacteroides_xylanisolvens	NA
Streptococcus_acidominimus	Bacteroides_xylanisolvens	NA
Clostridium_sp_ASF356	Bacteroides_xylanisolvens	0.165358111
Clostridium_sp_ASF502	Bacteroides_xylanisolvens	0.644503802
Eubacterium_plexicaudatum	Bacteroides_xylanisolvens	0.368988657
Eubacterium_sp_14_2	Bacteroides_xylanisolvens	0.710103182
Acetatifactor_muris	Bacteroides_xylanisolvens	0.897260468
Dorea_sp_5_2	Bacteroides_xylanisolvens	0.705968861
Clostridium_symbiosum	Bacteroides_xylanisolvens	NA
Eubacterium_rectale	Bacteroides_xylanisolvens	NA
Lachnospiraceae_bacterium_10_1	Bacteroides_xylanisolvens	NA
Lachnospiraceae_bacterium_28_4	Bacteroides_xylanisolvens	0.761039284
Lachnospiraceae_bacterium_3_1	Bacteroides_xylanisolvens	0.775029799
Lachnospiraceae_bacterium_3_2	Bacteroides_xylanisolvens	0.39699183
Lachnospiraceae_bacterium_A2	Bacteroides_xylanisolvens	0.607952813
Lachnospiraceae_bacterium_A4	Bacteroides_xylanisolvens	0.079481127
Lachnospiraceae_bacterium_COE1	Bacteroides_xylanisolvens	0.173316692
Lachnospiraceae_bacterium_M18_1	Bacteroides_xylanisolvens	0.832018274
Oscillibacter_sp_1_3	Bacteroides_xylanisolvens	0.802514443
Romboutsia_ilealis	Bacteroides_xylanisolvens	NA
Acutalibacter_muris	Bacteroides_xylanisolvens	0.851050415
Anaerotruncus_sp_G3_2012	Bacteroides_xylanisolvens	0.514333287
Ruthenibacterium_lactatiformans	Bacteroides_xylanisolvens	0.471718635
Clostridium_cocleatum	Bacteroides_xylanisolvens	0.819625096
Clostridium_innocuum	Bacteroides_xylanisolvens	NA
Faecalibaculum_rodentium	Bacteroides_xylanisolvens	0.085935928
Ileibacterium_valens	Bacteroides_xylanisolvens	NA
Firmicutes_bacterium_ASF500	Bacteroides_xylanisolvens	0.594235153
Parasutterella_excrementihominis	Bacteroides_xylanisolvens	0.298105199
Turicimonas_muris	Bacteroides_xylanisolvens	NA
Desulfovibrionaceae_bacterium	Bacteroides_xylanisolvens	NA
Helicobacter_apodemus	Bacteroides_xylanisolvens	NA
Helicobacter_cinaedi	Bacteroides_xylanisolvens	NA
Helicobacter_ganmani	Bacteroides_xylanisolvens	0.542910846
Helicobacter_hepaticus	Bacteroides_xylanisolvens	0.09041255
Helicobacter_magdeburgensis	Bacteroides_xylanisolvens	NA
Helicobacter_typhlonius	Bacteroides_xylanisolvens	0.250435972
Enterobacter_cloacae_complex	Bacteroides_xylanisolvens	NA
Escherichia_coli	Bacteroides_xylanisolvens	0.31229843
Proteus_hauseri	Bacteroides_xylanisolvens	NA
Proteus_mirabilis	Bacteroides_xylanisolvens	0.324411234
Acinetobacter_baumannii	Bacteroides_xylanisolvens	NA
Proteobacteria_bacterium_CAG_139	Bacteroides_xylanisolvens	NA
Akkermansia_muciniphila	Bacteroides_xylanisolvens	0.139250721
Muribaculum_intestinale	Muribaculaceae_bacterium_DSM_103720	NA
Butyricimonas_virosa	Muribaculaceae_bacterium_DSM_103720	NA
Prevotella_sp_MGM2	Muribaculaceae_bacterium_DSM_103720	0.13192283
Alistipes_indistinctus	Muribaculaceae_bacterium_DSM_103720	0.79067848
Alistipes_shahii	Muribaculaceae_bacterium_DSM_103720	0.920994215
Alistipes_timonensis	Muribaculaceae_bacterium_DSM_103720	NA
Parabacteroides_distasonis	Muribaculaceae_bacterium_DSM_103720	0.860115621
Parabacteroides_goldsteinii	Muribaculaceae_bacterium_DSM_103720	0.013593334
Parabacteroides_johnsonii	Muribaculaceae_bacterium_DSM_103720	NA
Parabacteroides_merdae	Muribaculaceae_bacterium_DSM_103720	NA
Mucispirillum_schaedleri	Muribaculaceae_bacterium_DSM_103720	0.473860501
Jeotgalicoccus_halotolerans	Muribaculaceae_bacterium_DSM_103720	NA
Staphylococcus_aureus	Muribaculaceae_bacterium_DSM_103720	NA
Staphylococcus_lentus	Muribaculaceae_bacterium_DSM_103720	0.18872378
Staphylococcus_nepalensis	Muribaculaceae_bacterium_DSM_103720	0.18872378
Staphylococcus_sciuri	Muribaculaceae_bacterium_DSM_103720	0.243581894
Staphylococcus_vitulinus	Muribaculaceae_bacterium_DSM_103720	0.693312146
Staphylococcus_xylosus	Muribaculaceae_bacterium_DSM_103720	NA
Aerococcaceae_bacterium	Muribaculaceae_bacterium_DSM_103720	NA
Enterococcus_faecalis	Muribaculaceae_bacterium_DSM_103720	NA
Enterococcus_gallinarum	Muribaculaceae_bacterium_DSM_103720	NA
Enterococcus_hirae	Muribaculaceae_bacterium_DSM_103720	NA
Lactobacillus_intestinalis	Muribaculaceae_bacterium_DSM_103720	NA
Lactobacillus_johnsonii	Muribaculaceae_bacterium_DSM_103720	0.50203707
Lactobacillus_murinus	Muribaculaceae_bacterium_DSM_103720	0.065506757
Lactobacillus_reuteri	Muribaculaceae_bacterium_DSM_103720	0.073342511
Lactobacillus_taiwanensis	Muribaculaceae_bacterium_DSM_103720	NA
Streptococcus_acidominimus	Muribaculaceae_bacterium_DSM_103720	NA
Clostridium_sp_ASF356	Muribaculaceae_bacterium_DSM_103720	0.391303687
Clostridium_sp_ASF502	Muribaculaceae_bacterium_DSM_103720	0.028803769
Eubacterium_plexicaudatum	Muribaculaceae_bacterium_DSM_103720	0.76566114
Eubacterium_sp_14_2	Muribaculaceae_bacterium_DSM_103720	0.552567376
Acetatifactor_muris	Muribaculaceae_bacterium_DSM_103720	0.28294721
Dorea_sp_5_2	Muribaculaceae_bacterium_DSM_103720	0.057319347
Clostridium_symbiosum	Muribaculaceae_bacterium_DSM_103720	NA
Eubacterium_rectale	Muribaculaceae_bacterium_DSM_103720	NA
Lachnospiraceae_bacterium_10_1	Muribaculaceae_bacterium_DSM_103720	NA
Lachnospiraceae_bacterium_28_4	Muribaculaceae_bacterium_DSM_103720	0.18709103
Lachnospiraceae_bacterium_3_1	Muribaculaceae_bacterium_DSM_103720	0.014319831
Lachnospiraceae_bacterium_3_2	Muribaculaceae_bacterium_DSM_103720	0.903711049
Lachnospiraceae_bacterium_A2	Muribaculaceae_bacterium_DSM_103720	0.307842276
Lachnospiraceae_bacterium_A4	Muribaculaceae_bacterium_DSM_103720	0.915436469
Lachnospiraceae_bacterium_COE1	Muribaculaceae_bacterium_DSM_103720	0.781908494
Lachnospiraceae_bacterium_M18_1	Muribaculaceae_bacterium_DSM_103720	0.667988444
Oscillibacter_sp_1_3	Muribaculaceae_bacterium_DSM_103720	0.610783337
Romboutsia_ilealis	Muribaculaceae_bacterium_DSM_103720	NA
Acutalibacter_muris	Muribaculaceae_bacterium_DSM_103720	0.769460972
Anaerotruncus_sp_G3_2012	Muribaculaceae_bacterium_DSM_103720	0.356001821
Ruthenibacterium_lactatiformans	Muribaculaceae_bacterium_DSM_103720	0.534589973
Clostridium_cocleatum	Muribaculaceae_bacterium_DSM_103720	0.187492834
Clostridium_innocuum	Muribaculaceae_bacterium_DSM_103720	NA
Faecalibaculum_rodentium	Muribaculaceae_bacterium_DSM_103720	0.0689151
Ileibacterium_valens	Muribaculaceae_bacterium_DSM_103720	NA
Firmicutes_bacterium_ASF500	Muribaculaceae_bacterium_DSM_103720	0.665931966
Parasutterella_excrementihominis	Muribaculaceae_bacterium_DSM_103720	0.021656577
Turicimonas_muris	Muribaculaceae_bacterium_DSM_103720	NA
Desulfovibrionaceae_bacterium	Muribaculaceae_bacterium_DSM_103720	NA
Helicobacter_apodemus	Muribaculaceae_bacterium_DSM_103720	NA
Helicobacter_cinaedi	Muribaculaceae_bacterium_DSM_103720	NA
Helicobacter_ganmani	Muribaculaceae_bacterium_DSM_103720	0.218173335
Helicobacter_hepaticus	Muribaculaceae_bacterium_DSM_103720	0.986005702
Helicobacter_magdeburgensis	Muribaculaceae_bacterium_DSM_103720	NA
Helicobacter_typhlonius	Muribaculaceae_bacterium_DSM_103720	0.946856292
Enterobacter_cloacae_complex	Muribaculaceae_bacterium_DSM_103720	NA
Escherichia_coli	Muribaculaceae_bacterium_DSM_103720	0.067916807
Proteus_hauseri	Muribaculaceae_bacterium_DSM_103720	NA
Proteus_mirabilis	Muribaculaceae_bacterium_DSM_103720	0.334791408
Acinetobacter_baumannii	Muribaculaceae_bacterium_DSM_103720	NA
Proteobacteria_bacterium_CAG_139	Muribaculaceae_bacterium_DSM_103720	NA
Akkermansia_muciniphila	Muribaculaceae_bacterium_DSM_103720	0.110148765
Butyricimonas_virosa	Muribaculum_intestinale	NA
Prevotella_sp_MGM2	Muribaculum_intestinale	NA
Alistipes_indistinctus	Muribaculum_intestinale	NA
Alistipes_shahii	Muribaculum_intestinale	NA
Alistipes_timonensis	Muribaculum_intestinale	NA
Parabacteroides_distasonis	Muribaculum_intestinale	NA
Parabacteroides_goldsteinii	Muribaculum_intestinale	NA
Parabacteroides_johnsonii	Muribaculum_intestinale	NA
Parabacteroides_merdae	Muribaculum_intestinale	NA
Mucispirillum_schaedleri	Muribaculum_intestinale	NA
Jeotgalicoccus_halotolerans	Muribaculum_intestinale	NA
Staphylococcus_aureus	Muribaculum_intestinale	NA
Staphylococcus_lentus	Muribaculum_intestinale	NA
Staphylococcus_nepalensis	Muribaculum_intestinale	NA
Staphylococcus_sciuri	Muribaculum_intestinale	NA
Staphylococcus_vitulinus	Muribaculum_intestinale	NA
Staphylococcus_xylosus	Muribaculum_intestinale	NA
Aerococcaceae_bacterium	Muribaculum_intestinale	NA
Enterococcus_faecalis	Muribaculum_intestinale	NA
Enterococcus_gallinarum	Muribaculum_intestinale	NA
Enterococcus_hirae	Muribaculum_intestinale	NA
Lactobacillus_intestinalis	Muribaculum_intestinale	NA
Lactobacillus_johnsonii	Muribaculum_intestinale	NA
Lactobacillus_murinus	Muribaculum_intestinale	NA
Lactobacillus_reuteri	Muribaculum_intestinale	NA
Lactobacillus_taiwanensis	Muribaculum_intestinale	NA
Streptococcus_acidominimus	Muribaculum_intestinale	NA
Clostridium_sp_ASF356	Muribaculum_intestinale	NA
Clostridium_sp_ASF502	Muribaculum_intestinale	NA
Eubacterium_plexicaudatum	Muribaculum_intestinale	NA
Eubacterium_sp_14_2	Muribaculum_intestinale	NA
Acetatifactor_muris	Muribaculum_intestinale	NA
Dorea_sp_5_2	Muribaculum_intestinale	NA
Clostridium_symbiosum	Muribaculum_intestinale	NA
Eubacterium_rectale	Muribaculum_intestinale	NA
Lachnospiraceae_bacterium_10_1	Muribaculum_intestinale	NA
Lachnospiraceae_bacterium_28_4	Muribaculum_intestinale	NA
Lachnospiraceae_bacterium_3_1	Muribaculum_intestinale	NA
Lachnospiraceae_bacterium_3_2	Muribaculum_intestinale	NA
Lachnospiraceae_bacterium_A2	Muribaculum_intestinale	NA
Lachnospiraceae_bacterium_A4	Muribaculum_intestinale	NA
Lachnospiraceae_bacterium_COE1	Muribaculum_intestinale	NA
Lachnospiraceae_bacterium_M18_1	Muribaculum_intestinale	NA
Oscillibacter_sp_1_3	Muribaculum_intestinale	NA
Romboutsia_ilealis	Muribaculum_intestinale	NA
Acutalibacter_muris	Muribaculum_intestinale	NA
Anaerotruncus_sp_G3_2012	Muribaculum_intestinale	NA
Ruthenibacterium_lactatiformans	Muribaculum_intestinale	NA
Clostridium_cocleatum	Muribaculum_intestinale	NA
Clostridium_innocuum	Muribaculum_intestinale	NA
Faecalibaculum_rodentium	Muribaculum_intestinale	NA
Ileibacterium_valens	Muribaculum_intestinale	NA
Firmicutes_bacterium_ASF500	Muribaculum_intestinale	NA
Parasutterella_excrementihominis	Muribaculum_intestinale	NA
Turicimonas_muris	Muribaculum_intestinale	NA
Desulfovibrionaceae_bacterium	Muribaculum_intestinale	NA
Helicobacter_apodemus	Muribaculum_intestinale	NA
Helicobacter_cinaedi	Muribaculum_intestinale	NA
Helicobacter_ganmani	Muribaculum_intestinale	NA
Helicobacter_hepaticus	Muribaculum_intestinale	NA
Helicobacter_magdeburgensis	Muribaculum_intestinale	NA
Helicobacter_typhlonius	Muribaculum_intestinale	NA
Enterobacter_cloacae_complex	Muribaculum_intestinale	NA
Escherichia_coli	Muribaculum_intestinale	NA
Proteus_hauseri	Muribaculum_intestinale	NA
Proteus_mirabilis	Muribaculum_intestinale	NA
Acinetobacter_baumannii	Muribaculum_intestinale	NA
Proteobacteria_bacterium_CAG_139	Muribaculum_intestinale	NA
Akkermansia_muciniphila	Muribaculum_intestinale	NA
Prevotella_sp_MGM2	Butyricimonas_virosa	NA
Alistipes_indistinctus	Butyricimonas_virosa	NA
Alistipes_shahii	Butyricimonas_virosa	NA
Alistipes_timonensis	Butyricimonas_virosa	NA
Parabacteroides_distasonis	Butyricimonas_virosa	NA
Parabacteroides_goldsteinii	Butyricimonas_virosa	NA
Parabacteroides_johnsonii	Butyricimonas_virosa	NA
Parabacteroides_merdae	Butyricimonas_virosa	NA
Mucispirillum_schaedleri	Butyricimonas_virosa	NA
Jeotgalicoccus_halotolerans	Butyricimonas_virosa	NA
Staphylococcus_aureus	Butyricimonas_virosa	NA
Staphylococcus_lentus	Butyricimonas_virosa	NA
Staphylococcus_nepalensis	Butyricimonas_virosa	NA
Staphylococcus_sciuri	Butyricimonas_virosa	NA
Staphylococcus_vitulinus	Butyricimonas_virosa	NA
Staphylococcus_xylosus	Butyricimonas_virosa	NA
Aerococcaceae_bacterium	Butyricimonas_virosa	NA
Enterococcus_faecalis	Butyricimonas_virosa	NA
Enterococcus_gallinarum	Butyricimonas_virosa	NA
Enterococcus_hirae	Butyricimonas_virosa	NA
Lactobacillus_intestinalis	Butyricimonas_virosa	NA
Lactobacillus_johnsonii	Butyricimonas_virosa	NA
Lactobacillus_murinus	Butyricimonas_virosa	NA
Lactobacillus_reuteri	Butyricimonas_virosa	NA
